run_name,source_h5,ndims,num_frames,samples_n,rep,gamma,epochs,batch_size,theta_test_deg,theta_train_deg,omega_test_rmse,omega_train_rmse,kinetic_test_rmse,kinetic_train_rmse,pot_test_rmse,pot_train_rmse,final_test_mi,final_train_mi
dz2_numF2_sN128_rep7,results_batch_size_1024_2.h5,2,2,128,7,0.01,300,1024,1.0522788763046265,1.0795941352844238,1.7594207188576116,1.7797626174734567,0.5941308958121013,0.5726804401602013,0.042443113784216425,0.04172260135689301,3.5469744205474854,3.7197184562683105
dz2_numF2_sN128_rep8,results_batch_size_1024_2.h5,2,2,128,8,0.01,300,1024,6.402667045593262,6.189877033233643,4.1840783558906285,4.258359877372372,1.2740356819000704,1.3447023166529022,0.17137613834424573,0.177821339171118,2.343691825866699,2.3706915378570557
dz2_numF2_sN128_rep9,results_batch_size_1024_2.h5,2,2,128,9,0.01,300,1024,41.526580810546875,41.63580322265625,3.8578039516077705,4.069433999762442,0.8183992508161403,0.8789867618559916,1.1033839864618777,1.1007581777435638,2.928600788116455,2.952261209487915
dz2_numF2_sN16_rep10,results_batch_size_1024_2.h5,2,2,16,10,0.01,300,1024,10.517926216125488,9.820626258850098,7.003609135586613,5.964512144412954,2.0150188155514495,1.3965709312664178,0.4271882459442837,0.41420171304760195,1.5852150917053223,2.0385217666625977
dz2_numF2_sN16_rep6,results_batch_size_1024_2.h5,2,2,16,6,0.01,300,1024,3.6194446086883545,3.16933012008667,7.037444645340414,5.957160282926305,2.0034232645060093,1.3364356824224475,0.11214276540929173,0.10304746838038005,1.6178133487701416,2.094606637954712
dz2_numF2_sN16_rep7,results_batch_size_1024_2.h5,2,2,16,7,0.01,300,1024,3.1728010177612305,2.7483997344970703,7.023773151392816,5.929774991120025,1.9985784008232104,1.3306943387465047,0.11193259004280336,0.10297171279482546,1.6096553802490234,2.069993257522583
dz2_numF2_sN16_rep8,results_batch_size_1024_2.h5,2,2,16,8,0.01,300,1024,4.439679145812988,4.051545143127441,7.020791103639764,5.829047163346642,1.9951238795470243,1.3169153513834329,0.1765583926119775,0.16082018956236904,1.693605899810791,2.1033549308776855
dz2_numF2_sN16_rep9,results_batch_size_1024_2.h5,2,2,16,9,0.01,300,1024,4.894106388092041,4.0613112449646,6.943928257725414,6.036817125832303,2.0165221117823453,1.3777414216266137,0.2138996186771534,0.19626768195015315,1.660988211631775,2.1155474185943604
dz2_numF2_sN256_rep10,results_batch_size_1024_2.h5,2,2,256,10,0.01,300,1024,1.1812350749969482,1.3030312061309814,1.8050802885041337,1.941470886423486,0.5713961509039528,0.6183933887296074,0.042875063154115683,0.04773599624221872,3.7936840057373047,3.828888177871704
dz2_numF2_sN256_rep6,results_batch_size_1024_2.h5,2,2,256,6,0.01,300,1024,1.7441169023513794,2.2388980388641357,0.4397093470987773,0.439674621145789,0.2632792481252931,0.27874521758876547,0.07291030075463589,0.09329140974432946,3.8706939220428467,3.4143149852752686
dz2_numF2_sN256_rep7,results_batch_size_1024_2.h5,2,2,256,7,0.01,300,1024,1.6610742807388306,1.7782914638519287,1.1841243649809923,1.2246606518942607,0.48830471745363946,0.49781331588477107,0.035144202830569495,0.0386653863997579,3.327465057373047,3.3352816104888916
dz2_numF2_sN256_rep8,results_batch_size_1024_2.h5,2,2,256,8,0.01,300,1024,5.934009075164795,5.752073764801025,3.5573488438462095,3.657186847873484,1.0904355647007118,1.1370236926141952,0.14189611907931707,0.142068454491492,2.4975223541259766,2.7627365589141846
dz2_numF2_sN256_rep9,results_batch_size_1024_2.h5,2,2,256,9,0.01,300,1024,2.3110272884368896,2.290863037109375,1.2611574512926562,1.3268660558613832,0.512819024555327,0.5128072271360727,0.03882057255607736,0.03392592809512111,4.23417854309082,4.563754558563232
dz2_numF2_sN2_rep10,results_batch_size_1024_2.h5,2,2,2,10,0.01,300,1024,72.27828216552734,24.898109436035156,6.229167245037686,4.80773035474541,1.783656452294901,0.7976411614406045,1.7081950604684362,1.0720463651907284,-12.612071990966797,3.0733423233032227
